formula;tool;exit_status;exit_code;time;states;edges;transitions;acc;scc;nondet_states;nondet_aut;complete_aut;product_states;product_transitions;product_scc
(0) R (F(p1));ltl2ldba;ok;0;0.90132;1;2;2;1;1;0;0;1;200;4166;1
(0) R (F(p1));ltl2ldbaOpt;ok;0;1.07116;1;2;2;1;1;0;0;1;200;4166;1
(0) R (F(p1));S+S;ok;0;0.024729;1;2;2;1;1;0;0;1;200;4166;1
(0) R (F(p1));S+SOpt;ok;0;0.041125;1;2;2;1;1;0;0;1;200;4166;1
(0) R (F(p1));LTL2SDBA;ok;0;0.0106317;5;14;14;1;2;2;1;1;1000;29162;2
(0) R (F(p1));LTL2SDBA+Opt;ok;0;0.0278745;3;6;6;1;2;0;0;1;401;8357;2
!((0) R (F(p1)));ltl2ldba;ok;0;0.862272;2;3;5;1;2;1;1;0;400;10451;2
!((0) R (F(p1)));ltl2ldbaOpt;ok;0;0.835166;2;3;5;1;2;1;1;0;400;10451;2
!((0) R (F(p1)));S+S;ok;0;0.0214912;2;3;4;1;2;1;1;0;400;8404;2
!((0) R (F(p1)));S+SOpt;ok;0;0.02977;2;3;4;1;2;1;1;0;400;8404;2
!((0) R (F(p1)));LTL2SDBA;ok;0;0.00345286;3;5;6;1;3;2;1;0;600;12642;3
!((0) R (F(p1)));LTL2SDBA+Opt;ok;0;0.0213493;3;4;5;1;3;1;1;0;600;10523;202
((G(p1)) W (0)) -> (p0);ltl2ldba;ok;0;0.818775;3;5;12;1;3;0;0;1;401;8194;3
((G(p1)) W (0)) -> (p0);ltl2ldbaOpt;ok;0;0.962158;3;5;12;1;3;0;0;1;401;8194;3
((G(p1)) W (0)) -> (p0);S+S;ok;0;0.02111;3;5;12;1;3;0;0;1;401;8194;3
((G(p1)) W (0)) -> (p0);S+SOpt;ok;0;0.030538;3;5;12;1;3;0;0;1;401;8194;3
((G(p1)) W (0)) -> (p0);LTL2SDBA;ok;0;0.0037548;4;7;20;1;4;1;1;1;601;16368;4
((G(p1)) W (0)) -> (p0);LTL2SDBA+Opt;ok;0;0.025946;3;5;12;1;3;0;0;1;401;8194;3
!(((G(p1)) W (0)) -> (p0));ltl2ldba;ok;0;1.17727;2;2;3;1;2;0;0;0;201;2068;2
!(((G(p1)) W (0)) -> (p0));ltl2ldbaOpt;ok;0;0.907388;2;2;3;1;2;0;0;0;201;2068;2
!(((G(p1)) W (0)) -> (p0));S+S;ok;0;0.0199196;2;2;3;1;2;0;0;0;201;2068;2
!(((G(p1)) W (0)) -> (p0));S+SOpt;ok;0;0.0282243;2;2;3;1;2;0;0;0;201;2068;2
!(((G(p1)) W (0)) -> (p0));LTL2SDBA;ok;0;0.00352261;3;4;7;1;3;1;1;0;401;6184;3
!(((G(p1)) W (0)) -> (p0));LTL2SDBA+Opt;ok;0;0.0198373;3;3;5;1;3;0;0;0;211;2168;12
(p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1)))))));ltl2ldba;ok;0;1.59974;11;25;50;1;11;4;1;0;1627;33952;35
(p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1)))))));ltl2ldbaOpt;ok;0;1.29812;8;13;14;1;8;1;1;0;1218;23023;223
(p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1)))))));S+S;ok;0;0.0306008;4;6;7;1;4;0;0;0;601;10392;4
(p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1)))))));S+SOpt;ok;0;0.0288239;4;6;7;1;4;0;0;0;601;10392;4
(p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1)))))));LTL2SDBA;ok;0;0.0143488;8;14;17;1;8;4;1;0;1218;27280;223
(p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1)))))));LTL2SDBA+Opt;ok;0;0.018873;6;8;10;1;6;0;0;0;818;14707;221
!((p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1))))))));ltl2ldba;ok;0;1.26326;11;25;50;1;11;4;1;0;1627;34031;35
!((p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1))))))));ltl2ldbaOpt;ok;0;1.39971;8;13;14;1;8;1;1;0;1210;22957;215
!((p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1))))))));S+S;ok;0;0.0234128;4;6;7;1;4;0;0;0;601;10392;4
!((p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1))))))));S+SOpt;ok;0;0.0408928;4;6;7;1;4;0;0;0;601;10392;4
!((p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1))))))));LTL2SDBA;ok;0;0.0113259;8;14;17;1;8;4;1;0;1210;27148;215
!((p1) xor (G(!((X((p1) & (X(p1)))) -> (G((p0) & (!(p1))))))));LTL2SDBA+Opt;ok;0;0.0212351;6;8;10;1;6;0;0;0;810;14641;213
F(G(!(p1)));ltl2ldba;ok;0;0.8643;2;3;5;1;2;1;1;0;400;10428;2
F(G(!(p1)));ltl2ldbaOpt;ok;0;0.831351;2;3;5;1;2;1;1;0;400;10428;2
F(G(!(p1)));S+S;ok;0;0.0246699;2;3;4;1;2;1;1;0;400;8325;2
F(G(!(p1)));S+SOpt;ok;0;0.0287197;2;3;4;1;2;1;1;0;400;8325;2
F(G(!(p1)));LTL2SDBA;ok;0;0.0057878;3;5;6;1;3;2;1;0;600;12473;3
F(G(!(p1)));LTL2SDBA+Opt;ok;0;0.0260212;3;4;5;1;3;1;1;0;600;10399;202
!(F(G(!(p1))));ltl2ldba;ok;0;0.836949;1;2;2;1;1;0;0;1;200;4177;1
!(F(G(!(p1))));ltl2ldbaOpt;ok;0;0.821127;1;2;2;1;1;0;0;1;200;4177;1
!(F(G(!(p1))));S+S;ok;0;0.020932;1;2;2;1;1;0;0;1;200;4177;1
!(F(G(!(p1))));S+SOpt;ok;0;0.0292979;1;2;2;1;1;0;0;1;200;4177;1
!(F(G(!(p1))));LTL2SDBA;ok;0;0.00396182;5;14;14;1;2;2;1;1;1000;29239;2
!(F(G(!(p1))));LTL2SDBA+Opt;ok;0;0.0169985;3;6;6;1;2;0;0;1;401;8373;2
(!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1))));ltl2ldba;ok;0;0.839569;3;5;7;1;3;0;0;0;599;7367;6
(!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1))));ltl2ldbaOpt;ok;0;0.995982;3;5;7;1;3;0;0;0;599;7367;6
(!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1))));S+S;ok;0;0.0226706;3;5;7;1;3;0;0;0;599;7367;6
(!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1))));S+SOpt;ok;0;0.0334067;3;5;7;1;3;0;0;0;599;7367;6
(!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1))));LTL2SDBA;ok;0;0.0105571;6;11;18;1;6;3;1;0;1000;14822;9
(!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1))));LTL2SDBA+Opt;ok;0;0.0244232;6;9;14;1;6;1;1;0;811;8622;218
!((!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1)))));ltl2ldba;ok;0;1.10725;4;9;16;1;4;0;0;1;799;16808;7
!((!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1)))));ltl2ldbaOpt;ok;0;1.09191;4;9;16;1;4;0;0;1;799;16808;7
!((!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1)))));S+S;ok;0;0.0228548;4;9;16;1;4;0;0;1;799;16808;7
!((!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1)))));S+SOpt;ok;0;0.0321747;4;9;16;1;4;0;0;1;799;16808;7
!((!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1)))));LTL2SDBA;ok;0;0.00586135;7;21;34;1;7;3;1;1;1199;30483;13
!((!((p0) M (1))) W (((p0) | (p1)) M (G(!(p1)))));LTL2SDBA+Opt;ok;0;0.0267561;4;9;16;1;4;0;0;1;799;16808;7
((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1))));ltl2ldba;ok;0;1.08179;4;6;12;1;4;0;0;0;599;8394;204
((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1))));ltl2ldbaOpt;ok;0;1.18117;4;6;12;1;4;0;0;0;599;8394;204
((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1))));S+S;ok;0;0.0212491;4;6;12;1;4;0;0;0;599;8394;204
((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1))));S+SOpt;ok;0;0.0313067;4;6;12;1;4;0;0;0;599;8394;204
((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1))));LTL2SDBA;ok;0;0.00402046;14;28;49;1;12;3;1;0;2211;35731;626
((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1))));LTL2SDBA+Opt;ok;0;0.02184;9;16;32;1;7;2;1;0;1598;25179;408
!(((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1)))));ltl2ldba;ok;0;0.98771;4;7;14;1;4;0;0;0;599;10569;204
!(((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1)))));ltl2ldbaOpt;ok;0;1.12873;4;7;14;1;4;0;0;0;599;10569;204
!(((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1)))));S+S;ok;0;0.021816;4;7;14;1;4;0;0;0;599;10569;204
!(((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1)))));S+SOpt;ok;0;0.0313508;4;7;14;1;4;0;0;0;599;10569;204
!(((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1)))));LTL2SDBA;ok;0;0.00372304;7;14;32;1;6;3;1;0;1399;33767;404
!(((F(p1)) -> (p0)) R (X((p1) & ((1) U (p1)))));LTL2SDBA+Opt;ok;0;0.0278793;4;7;14;1;4;0;0;0;599;10569;204
(p1) & ((p1) W (!(p1)));ltl2ldba;ok;0;0.752324;2;2;3;1;2;0;0;0;201;4126;2
(p1) & ((p1) W (!(p1)));ltl2ldbaOpt;ok;0;0.760283;2;2;3;1;2;0;0;0;201;4126;2
(p1) & ((p1) W (!(p1)));S+S;ok;0;0.0206633;2;2;3;1;2;0;0;0;201;4126;2
(p1) & ((p1) W (!(p1)));S+SOpt;ok;0;0.0280871;2;2;3;1;2;0;0;0;201;4126;2
(p1) & ((p1) W (!(p1)));LTL2SDBA;ok;0;0.00335703;3;4;7;1;3;1;1;0;401;12354;3
(p1) & ((p1) W (!(p1)));LTL2SDBA+Opt;ok;0;0.0218033;2;2;3;1;2;0;0;0;201;4126;2
!((p1) & ((p1) W (!(p1))));ltl2ldba;ok;0;0.890641;2;2;3;1;2;0;0;0;201;4125;2
!((p1) & ((p1) W (!(p1))));ltl2ldbaOpt;ok;0;0.94369;2;2;3;1;2;0;0;0;201;4125;2
!((p1) & ((p1) W (!(p1))));S+S;ok;0;0.0206076;2;2;3;1;2;0;0;0;201;4125;2
!((p1) & ((p1) W (!(p1))));S+SOpt;ok;0;0.0333438;2;2;3;1;2;0;0;0;201;4125;2
!((p1) & ((p1) W (!(p1))));LTL2SDBA;ok;0;0.00434508;3;4;7;1;3;1;1;0;401;12353;3
!((p1) & ((p1) W (!(p1))));LTL2SDBA+Opt;ok;0;0.0281367;2;2;3;1;2;0;0;0;201;4125;2
!(X((!(X(p0))) W (0)));ltl2ldba;ok;0;1.05693;4;5;8;1;4;0;0;1;427;8753;29
!(X((!(X(p0))) W (0)));ltl2ldbaOpt;ok;0;1.10674;4;5;8;1;4;0;0;1;427;8753;29
!(X((!(X(p0))) W (0)));S+S;ok;0;0.0238212;4;5;8;1;4;0;0;1;427;8753;29
!(X((!(X(p0))) W (0)));S+SOpt;ok;0;0.036895;4;5;8;1;4;0;0;1;427;8753;29
!(X((!(X(p0))) W (0)));LTL2SDBA;ok;0;0.0131247;5;7;12;1;5;1;1;1;627;16977;30
!(X((!(X(p0))) W (0)));LTL2SDBA+Opt;ok;0;0.0175156;4;5;8;1;4;0;0;1;427;8753;29
X((!(X(p0))) W (0));ltl2ldba;ok;0;0.908887;3;3;5;1;3;0;0;0;227;2619;28
X((!(X(p0))) W (0));ltl2ldbaOpt;ok;0;0.944255;3;3;5;1;3;0;0;0;227;2619;28
X((!(X(p0))) W (0));S+S;ok;0;0.0216852;3;3;5;1;3;0;0;0;227;2619;28
X((!(X(p0))) W (0));S+SOpt;ok;0;0.0317027;3;3;5;1;3;0;0;0;227;2619;28
X((!(X(p0))) W (0));LTL2SDBA;ok;0;0.00331241;4;5;7;1;4;1;1;0;427;6799;29
X((!(X(p0))) W (0));LTL2SDBA+Opt;ok;0;0.0252317;4;4;6;1;4;0;0;0;411;4549;212
!((G(p1)) xor ((!(X(p0))) W ((p0) xor (p1))));ltl2ldba;ok;0;1.19653;6;13;20;1;6;0;0;0;808;13836;13
!((G(p1)) xor ((!(X(p0))) W ((p0) xor (p1))));ltl2ldbaOpt;ok;0;1.22071;6;13;20;1;6;0;0;0;808;13836;13
!((G(p1)) xor ((!(X(p0))) W ((p0) xor (p1))));S+S;ok;0;0.0307461;6;13;20;1;6;0;0;0;808;13836;13
!((G(p1)) xor ((!(X(p0))) W ((p0) xor (p1))));S+SOpt;ok;0;0.0299288;6;13;20;1;6;0;0;0;808;13836;13
!((G(p1)) xor ((!(X(p0))) W ((p0) xor (p1))));LTL2SDBA;ok;0;0.0156699;16;35;53;1;15;7;1;0;2807;43113;624
!((G(p1)) xor ((!(X(p0))) W ((p0) xor (p1))));LTL2SDBA+Opt;ok;0;0.0344092;8;15;26;1;8;0;0;0;1012;18116;217
(G(p1)) xor ((!(X(p0))) W ((p0) xor (p1)));ltl2ldba;ok;0;1.04384;6;13;19;1;6;0;0;0;808;12816;13
(G(p1)) xor ((!(X(p0))) W ((p0) xor (p1)));ltl2ldbaOpt;ok;0;1.15759;6;13;19;1;6;0;0;0;808;12816;13
(G(p1)) xor ((!(X(p0))) W ((p0) xor (p1)));S+S;ok;0;0.0328737;6;13;19;1;6;0;0;0;808;12816;13
(G(p1)) xor ((!(X(p0))) W ((p0) xor (p1)));S+SOpt;ok;0;0.0312379;6;13;19;1;6;0;0;0;808;12816;13
(G(p1)) xor ((!(X(p0))) W ((p0) xor (p1)));LTL2SDBA;ok;0;0.0112764;14;30;46;1;13;5;1;0;2407;40182;420
(G(p1)) xor ((!(X(p0))) W ((p0) xor (p1)));LTL2SDBA+Opt;ok;0;0.0270512;10;21;33;1;9;1;1;0;1449;26033;255
X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1))));ltl2ldba;ok;0;1.21492;6;12;27;1;6;2;1;1;718;17502;121
X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1))));ltl2ldbaOpt;ok;0;1.28199;6;11;25;1;6;1;1;1;718;15399;121
X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1))));S+S;ok;0;0.04324;5;8;20;1;5;0;0;1;518;10744;120
X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1))));S+SOpt;ok;0;0.0461857;5;8;20;1;5;0;0;1;518;10744;120
X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1))));LTL2SDBA;ok;0;0.00719321;19;53;90;1;13;5;1;0;3206;66732;417
X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1))));LTL2SDBA+Opt;ok;0;0.0330104;8;15;39;1;7;2;1;0;1182;26087;385
!(X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1)))));ltl2ldba;ok;0;1.19;5;7;13;1;5;2;1;0;518;7460;120
!(X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1)))));ltl2ldbaOpt;ok;0;1.06897;4;4;8;1;4;0;0;0;318;2757;119
!(X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1)))));S+S;ok;0;0.0235898;4;4;8;1;4;0;0;0;318;2757;119
!(X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1)))));S+SOpt;ok;0;0.0311395;4;4;8;1;4;0;0;0;318;2757;119
!(X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1)))));LTL2SDBA;ok;0;0.00477136;18;46;58;1;14;8;1;0;2835;48604;253
!(X((p1) | (((G(p1)) U (p0)) R (F(p0))) | ((p0) xor (X(p1)))));LTL2SDBA+Opt;ok;0;0.0218605;5;5;10;1;5;0;0;0;503;4710;304
!(G((p1) xor (F(G(p1)))));ltl2ldba;ok;0;0.97767;3;6;7;1;3;1;1;1;600;14325;3
!(G((p1) xor (F(G(p1)))));ltl2ldbaOpt;ok;0;1.00614;3;6;7;1;3;1;1;1;600;14325;3
!(G((p1) xor (F(G(p1)))));S+S;ok;0;0.0217971;1;1;1;1;1;0;0;1;200;4102;1
!(G((p1) xor (F(G(p1)))));S+SOpt;ok;0;0.0308985;1;1;1;1;1;0;0;1;200;4102;1
!(G((p1) xor (F(G(p1)))));LTL2SDBA;ok;0;0.00438566;9;23;25;1;6;5;1;0;1800;51435;6
!(G((p1) xor (F(G(p1)))));LTL2SDBA+Opt;ok;0;0.0244522;6;11;12;1;5;1;1;0;1200;24676;403
G((p1) xor (F(G(p1))));ltl2ldba;ok;0;0.831681;1;1;1;1;1;0;0;0;1;0;1
G((p1) xor (F(G(p1))));ltl2ldbaOpt;ok;0;0.827354;1;0;0;0;1;0;0;0;1;0;1
G((p1) xor (F(G(p1))));S+S;ok;0;0.0210034;1;0;0;0;1;0;0;0;1;0;1
G((p1) xor (F(G(p1))));S+SOpt;ok;0;0.0321009;1;0;0;0;1;0;0;0;1;0;1
G((p1) xor (F(G(p1))));LTL2SDBA;ok;0;0.00563541;31;73;73;1;26;6;1;0;5808;137808;1226
G((p1) xor (F(G(p1))));LTL2SDBA+Opt;ok;0;0.0248763;1;0;0;0;1;0;0;0;1;0;1
(1) U (X(p0));ltl2ldba;ok;0;0.76191;3;4;6;1;3;0;0;1;401;8475;3
(1) U (X(p0));ltl2ldbaOpt;ok;0;0.737974;3;4;6;1;3;0;0;1;401;8475;3
(1) U (X(p0));S+S;ok;0;0.0215864;3;4;6;1;3;0;0;1;401;8475;3
(1) U (X(p0));S+SOpt;ok;0;0.0292827;3;4;6;1;3;0;0;1;401;8475;3
(1) U (X(p0));LTL2SDBA;ok;0;0.00341101;4;6;10;1;4;1;1;1;601;16927;4
(1) U (X(p0));LTL2SDBA+Opt;ok;0;0.019015;3;4;6;1;3;0;0;1;401;8475;3
!((1) U (X(p0)));ltl2ldba;ok;0;0.906519;2;2;3;1;2;0;0;0;201;2126;2
!((1) U (X(p0)));ltl2ldbaOpt;ok;0;0.939351;2;2;3;1;2;0;0;0;201;2126;2
!((1) U (X(p0)));S+S;ok;0;0.0237554;2;2;3;1;2;0;0;0;201;2126;2
!((1) U (X(p0)));S+SOpt;ok;0;0.0366432;2;2;3;1;2;0;0;0;201;2126;2
!((1) U (X(p0)));LTL2SDBA;ok;0;0.00372295;3;4;5;1;3;1;1;0;401;6332;3
!((1) U (X(p0)));LTL2SDBA+Opt;ok;0;0.023769;3;3;4;1;3;0;0;0;224;2359;25
X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1))))));ltl2ldba;ok;0;1.29389;17;66;80;1;15;8;1;0;2765;66448;1185
X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1))))));ltl2ldbaOpt;ok;0;1.28;9;21;41;1;8;4;1;0;1349;32092;158
X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1))))));S+S;ok;0;0.0378773;11;20;50;1;11;4;1;0;2001;46745;807
X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1))))));S+SOpt;ok;0;0.0407288;10;15;38;1;10;2;1;0;1801;34619;1012
X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1))))));LTL2SDBA;ok;0;0.0146911;39;82;135;1;24;4;1;0;7591;133036;2810
X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1))))));LTL2SDBA+Opt;ok;0;0.0374364;18;31;62;1;10;2;1;0;3401;58991;1012
!(X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1)))))));ltl2ldba;ok;0;1.42625;19;71;77;1;15;8;1;0;3161;61207;1379
!(X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1)))))));ltl2ldbaOpt;ok;0;1.40855;13;34;47;1;10;4;1;0;2142;37564;557
!(X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1)))))));S+S;ok;0;0.0368508;39;89;111;1;16;11;1;0;7286;98082;1765
!(X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1)))))));S+SOpt;ok;0;0.0531063;25;51;73;1;14;9;1;0;4519;59783;1559
!(X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1)))))));LTL2SDBA;ok;0;0.0186177;53;150;175;1;34;11;1;0;9856;153561;4131
!(X(F(((X(G(p0))) -> (G(p1))) R (X(!(X(p1)))))));LTL2SDBA+Opt;ok;0;0.0322411;17;41;67;1;10;9;1;0;2940;51414;771
((p0) U (F(p0))) M (F(p0));ltl2ldba;ok;0;0.822216;2;3;4;1;2;0;0;1;400;8410;2
((p0) U (F(p0))) M (F(p0));ltl2ldbaOpt;ok;0;0.923507;2;3;4;1;2;0;0;1;400;8410;2
((p0) U (F(p0))) M (F(p0));S+S;ok;0;0.0191878;2;3;4;1;2;0;0;1;400;8410;2
((p0) U (F(p0))) M (F(p0));S+SOpt;ok;0;0.029324;2;3;4;1;2;0;0;1;400;8410;2
((p0) U (F(p0))) M (F(p0));LTL2SDBA;ok;0;0.00844291;3;5;8;1;3;1;1;1;600;16820;3
((p0) U (F(p0))) M (F(p0));LTL2SDBA+Opt;ok;0;0.0295667;2;3;4;1;2;0;0;1;400;8410;2
!(((p0) U (F(p0))) M (F(p0)));ltl2ldba;ok;0;0.871018;1;1;1;1;1;0;0;0;200;2140;1
!(((p0) U (F(p0))) M (F(p0)));ltl2ldbaOpt;ok;0;0.888455;1;1;1;1;1;0;0;0;200;2140;1
!(((p0) U (F(p0))) M (F(p0)));S+S;ok;0;0.0200497;1;1;1;1;1;0;0;0;200;2140;1
!(((p0) U (F(p0))) M (F(p0)));S+SOpt;ok;0;0.0275859;1;1;1;1;1;0;0;0;200;2140;1
!(((p0) U (F(p0))) M (F(p0)));LTL2SDBA;ok;0;0.00626843;2;3;3;1;2;1;1;0;400;6420;2
!(((p0) U (F(p0))) M (F(p0)));LTL2SDBA+Opt;ok;0;0.0144267;2;2;2;1;2;0;0;0;201;2155;2
(!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1)));ltl2ldba;ok;0;1.25003;9;48;58;1;6;5;1;0;1599;47867;6
(!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1)));ltl2ldbaOpt;ok;0;1.01268;8;24;36;1;5;1;1;1;1399;29148;5
(!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1)));S+S;ok;0;0.0218212;9;19;38;1;9;2;1;0;1798;39533;803
(!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1)));S+SOpt;ok;0;0.0356078;9;18;34;1;9;1;1;0;1798;35369;1002
(!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1)));LTL2SDBA;ok;0;0.00722522;26;94;116;1;11;3;1;0;5191;120597;805
(!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1)));LTL2SDBA+Opt;ok;0;0.0291608;20;63;80;1;9;1;1;0;3993;83145;1002
!((!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1))));ltl2ldba;ok;0;1.07642;9;30;32;1;6;5;1;0;1598;24981;403
!((!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1))));ltl2ldbaOpt;ok;0;1.02872;6;16;18;1;3;3;1;0;999;12502;3
!((!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1))));S+S;ok;0;0.0213692;4;8;14;1;3;3;1;0;601;8363;3
!((!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1))));S+SOpt;ok;0;0.0302635;4;8;14;1;3;3;1;0;601;8363;3
!((!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1))));LTL2SDBA;ok;0;0.00456777;5;10;18;1;4;4;1;0;801;12529;4
!((!((p0) xor (X(p0)))) R ((p1) W ((1) U (p1))));LTL2SDBA+Opt;ok;0;0.0241786;5;9;16;1;4;3;1;0;801;10446;203
(((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0));ltl2ldba;ok;0;0.842349;6;15;23;1;6;2;1;0;999;18824;10
(((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0));ltl2ldbaOpt;ok;0;1.0395;6;14;22;1;6;1;1;0;999;17806;10
(((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0));S+S;ok;0;0.022807;5;12;20;1;5;0;0;1;800;16784;7
(((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0));S+SOpt;ok;0;0.0297633;5;12;20;1;5;0;0;1;800;16784;7
(((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0));LTL2SDBA;ok;0;0.00559089;10;22;38;1;10;3;1;0;1798;32403;16
(((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0));LTL2SDBA+Opt;ok;0;0.0244864;8;16;27;1;8;1;1;0;1203;22024;214
!((((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0)));ltl2ldba;ok;0;1.00545;10;21;25;1;10;2;1;0;1796;21782;412
!((((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0)));ltl2ldbaOpt;ok;0;1.00767;4;7;9;1;4;0;0;0;600;7293;6
!((((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0)));S+S;ok;0;0.0214999;4;7;9;1;4;0;0;0;600;7293;6
!((((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0)));S+SOpt;ok;0;0.0289619;4;7;9;1;4;0;0;0;600;7293;6
!((((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0)));LTL2SDBA;ok;0;0.00606197;7;13;19;1;7;3;1;0;1199;16633;11
!((((0) R (p1)) xor ((X(p0)) W (0))) -> (!(p0)));LTL2SDBA+Opt;ok;0;0.0198196;6;9;13;1;6;0;0;0;999;11438;405
((G(!(F(p1)))) U (p1)) M (!(p0));ltl2ldba;ok;0;0.933876;2;3;6;1;2;0;0;0;397;6356;3
((G(!(F(p1)))) U (p1)) M (!(p0));ltl2ldbaOpt;ok;0;0.918401;2;3;6;1;2;0;0;0;397;6356;3
((G(!(F(p1)))) U (p1)) M (!(p0));S+S;ok;0;0.0194753;2;3;6;1;2;0;0;0;397;6356;3
((G(!(F(p1)))) U (p1)) M (!(p0));S+SOpt;ok;0;0.0280251;2;3;6;1;2;0;0;0;397;6356;3
((G(!(F(p1)))) U (p1)) M (!(p0));LTL2SDBA;ok;0;0.00441246;4;7;17;1;4;2;1;0;797;17941;5
((G(!(F(p1)))) U (p1)) M (!(p0));LTL2SDBA+Opt;ok;0;0.0170589;2;3;6;1;2;0;0;0;397;6356;3
!(((G(!(F(p1)))) U (p1)) M (!(p0)));ltl2ldba;ok;0;0.94813;2;3;7;1;2;0;0;0;397;7316;3
!(((G(!(F(p1)))) U (p1)) M (!(p0)));ltl2ldbaOpt;ok;0;0.953801;2;3;7;1;2;0;0;0;397;7316;3
!(((G(!(F(p1)))) U (p1)) M (!(p0)));S+S;ok;0;0.0198724;2;3;7;1;2;0;0;0;397;7316;3
!(((G(!(F(p1)))) U (p1)) M (!(p0)));S+SOpt;ok;0;0.0308879;2;3;7;1;2;0;0;0;397;7316;3
